,file_path,date,time,label,segment,skew_d_0,kur_d_0,skew_s_0,kur_s_0,skew_d_1,kur_d_1,skew_s_1,kur_s_1,skew_d_2,kur_d_2,skew_s_2,kur_s_2,skew_d_3,kur_d_3,skew_s_3,kur_s_3,skew_d_4,kur_d_4,skew_s_4,kur_s_4,skew_d_5,kur_d_5,skew_s_5,kur_s_5,skew_d_6,kur_d_6,skew_s_6,kur_s_6,skew_d_7,kur_d_7,skew_s_7,kur_s_7,skew_d_8,kur_d_8,skew_s_8,kur_s_8,skew_d_9,kur_d_9,skew_s_9,kur_s_9,skew_d_10,kur_d_10,skew_s_10,kur_s_10,skew_d_11,kur_d_11,skew_s_11,kur_s_11,skew_d_12,kur_d_12,skew_s_12,kur_s_12,skew_d_13,kur_d_13,skew_s_13,kur_s_13,skew_d_14,kur_d_14,skew_s_14,kur_s_14
0,./dataset_resized/leak/fluctuate_leak_large/QNL_1VA_2VA_2019.02.26_0,2019.02.26,0:48:00,leak,1VA_2VA,-1.647956306,17.87204156,-0.023109074,-1.029288538,0.280823269,1.258849848,-11.96462414,199.569152,-1.412270632,0.435994735,6.703476766,84.11435882,-2.312878228,4.17103235,-1.309972071,0.144082841,-0.452731653,-0.782618325,0.839949855,-0.808477047,0,0,-0.270781908,-1.510684367,0,0,-0.689344526,-0.920357576,0,0,-0.160397165,-1.433044722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,./dataset_resized/leak/fluctuate_leak_large/QNL_1VA_2VA_2019.02.26_1,2019.02.26,0:48:30,leak,1VA_2VA,-0.074884144,-0.863757157,0.006414816,-1.104073789,-0.757112463,5.280755436,-3.614625789,56.12909224,0.007454183,0.420977153,0.009142091,0.183443111,-0.07037788,1.912021127,-1.14907702,-0.2286488,-1.064524696,-0.159357413,-0.361508868,2.218077482,0,0,-1.283064604,0.177216984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,./dataset_resized/leak/fluctuate_leak_large/QNL_1VA_2VA_2019.02.26_2,2019.02.26,0:49:00,leak,1VA_2VA,-0.093555673,-0.757167537,-0.043984115,-0.857534905,-6.712824895,74.52981739,-11.93038059,175.0426076,0.22925423,2.712417513,-8.725648316,84.15374871,-1.000837738,-0.363576298,2.520221748,21.52416679,0,0,1.069877358,13.81711201,0,0,-1.044621761,-0.278323796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,./dataset_resized/leak/fluctuate_leak_large/QNL_1VA_2VA_2019.02.26_3,2019.02.26,0:49:30,leak,1VA_2VA,-0.018674818,-1.090270187,-0.014490531,-1.082459514,-13.05443959,201.3969564,-11.73857402,154.2492135,-7.287045951,54.79011199,-1.445268195,0.537546208,-0.941172329,-0.396448893,1.864953042,1.931452245,0,0,0.303000211,-1.231960049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,./dataset_resized/leak/fluctuate_leak_large/QNL_1VA_2VA_2019.02.26_25,2019.02.26,1:00:30,leak,1VA_2VA,-0.242227324,0.6013413,-0.033829661,-0.773825279,0.015193328,-0.467828119,-1.607482436,1.198233085,-1.502258961,0.821310429,1.590425434,1.0130636,-1.413679127,0.382583236,-1.533173148,4.455873194,1.230478069,-0.156789648,-0.908884945,-0.977240972,-1.347453298,0.201274019,0.535991637,-0.926364269,0.030872755,-1.302374827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,./dataset_resized/leak/fluctuate_leak_large/QNL_1VA_2VA_2019.02.26_26,2019.02.26,1:01:00,leak,1VA_2VA,-0.001365409,-1.066243494,-0.041262159,-0.899729497,-1.557550696,1.015355289,-1.54440987,0.965346958,1.275959234,0.487857233,1.25516372,-0.088770895,-1.84051503,1.87878443,-1.516863569,0.713356305,-1.220039461,0.617931642,0.889472163,-0.84082275,-0.138363902,-1.446695336,1.217307517,-0.020458695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,./dataset_resized/leak/fluctuate_leak_large/QNL_1VA_2VA_2019.02.26_27,2019.02.26,1:01:30,leak,1VA_2VA,-0.074092012,-0.673181536,-0.01335451,-1.127579732,0.00453667,-0.535050034,-1.556048002,0.992925127,-1.60390487,1.168468168,1.223364899,-0.206392973,-0.337659599,-0.151324347,-1.291518224,0.092610897,1.70022962,1.432367247,-0.080941167,-1.510943203,-1.602165429,0.957058419,-0.238700421,-1.636815702,0.416578628,-1.437252528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,./dataset_resized/leak/fluctuate_leak_large/QNL_1VA_2VA_2019.02.26_28,2019.02.26,1:02:00,leak,1VA_2VA,-0.005690635,-1.104182699,-0.009914082,-1.136848226,-1.612157742,1.212616563,-14.6563168,245.453116,-1.779504947,1.593125773,2.731508304,24.36247129,-1.801314776,2.475012767,-1.615101879,1.209792261,1.642876139,1.100559902,1.561195114,0.824640114,0.240935217,-1.323497007,0.199203456,-1.162743932,-0.168239663,-1.490479525,0.115350718,-1.492279383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,./dataset_resized/leak/fluctuate_leak_large/QNL_1VA_2VA_2019.02.26_29,2019.02.26,1:02:30,leak,1VA_2VA,0.001128027,-1.088177677,-0.003979393,-1.143596137,-11.12133458,134.8875123,-1.552551059,0.951849134,8.780085072,85.28227718,-0.347470066,-1.35499857,2.947305098,28.62651746,0,0,3.118500465,9.062759546,0,0,-1.545205589,1.132766393,0,0,-0.025909384,-1.606790838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,./dataset_resized/leak/fluctuate_leak_large/QNL_1VA_2VA_2019.02.26_30,2019.02.26,1:03:00,leak,1VA_2VA,-0.029679742,-1.093930068,-0.023898456,-1.032375607,-13.34755115,202.2891651,-7.991999619,128.5230271,5.108200212,49.17612572,-0.025224836,0.043290911,-0.800524788,14.06026357,0.22447365,10.05997522,1.479871069,10.15746669,-1.488182343,0.736978108,-1.385827932,0.422893952,-0.422502697,-1.009485659,-0.482071058,-1.308348771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
